"","RegionName","regionID","TownCity","cityID","SuburbName","SuburbID","SA2Name","SA2ID"
"19413","Wellington",1006,"Lower Hutt",100050,"Hutt Central",8803,"Hutt Central North","244300"
"19414","Wellington",1006,"Lower Hutt",100050,"Hutt Central",8803,"Hutt Central South","244800"
"19415","Wellington",1006,"Lower Hutt",100050,"Hutt Central",8803,"Epuni West","245100"
"19416","Wellington",1006,"Lower Hutt",100050,"Hutt Central",8803,"Epuni East","245600"
"19417","Otago",1011,"Oamaru",100067,"Oamaru",8807,"Oamaru North Orana Park","344000"
"19418","Otago",1011,"Oamaru",100067,"Oamaru",8807,"Lower Waitaki","343500"
"19419","Otago",1011,"Oamaru",100067,"Oamaru",8807,"Glen Warren","344200"
"19420","Otago",1011,"Oamaru",100067,"Oamaru",8807,"Oceanic Otago Region","363900"
"19421","Otago",1011,"Oamaru",100067,"Oamaru",8807,"Oamaru Gardens","344100"
"19422","Otago",1011,"Oamaru",100067,"Oamaru",8807,"Holmes Hill","344300"
"19423","Otago",1011,"Oamaru",100067,"Oamaru",8807,"Oamaru Central","344400"
"19424","Otago",1011,"Oamaru",100067,"Oamaru",8807,"South Hill","344500"
"19425","Wellington",1006,"Whanganui",100130,"Whanganui",8811,"Cornmarket","225400"
"19426","Wellington",1006,"Whanganui",100130,"Whanganui",8811,"Bastia-Durie Hill","225900"
"19427","Wellington",1006,"Whanganui",100130,"Whanganui",8811,"Gonville North","225300"
"19428","Wellington",1006,"Whanganui",100130,"Whanganui",8811,"Lower Aramoho","224000"
"19429","Wellington",1006,"Whanganui",100130,"Whanganui",8811,"St Johns Hill East","224100"
"19430","Wellington",1006,"Whanganui",100130,"Whanganui",8811,"Laird Park","224800"
"19431","Wellington",1006,"Whanganui",100130,"Whanganui",8811,"College Estate","225000"
"19432","Wellington",1006,"Whanganui",100130,"Whanganui",8811,"Whanganui East-Williams Domain","225100"
"19433","Wellington",1006,"Whanganui",100130,"Whanganui",8811,"Whanganui East-Riverlands","225500"
"19434","Wellington",1006,"Whanganui",100130,"Whanganui",8811,"Whanganui Central","225700"
"19435","Wellington",1006,"Whanganui",100130,"Whanganui",8811,"Putiki","226000"
"19436","Marlborough",1008,NA,0,"Ship Cove",8808,"Marlborough Sounds Coastal Marine","306400"
"19437","Marlborough",1008,NA,0,"Ship Cove",8808,"Marlborough Sounds East","306500"
"19438","North Auckland",1001,"Auckland",100004,"Totara Vale",8829,"Bayview East","121000"
"19439","North Auckland",1001,"Auckland",100004,"Totara Vale",8829,"Sunnynook South","121200"
"19440","North Auckland",1001,"Auckland",100004,"Totara Vale",8829,"Forrest Hill West","123400"
"19441","North Auckland",1001,"Auckland",100004,"Totara Vale",8829,"Totara Vale North","121500"
"19442","North Auckland",1001,"Auckland",100004,"Totara Vale",8829,"Glenfield North","122700"
"19443","North Auckland",1001,"Auckland",100004,"Totara Vale",8829,"North Harbour","118600"
"19444","North Auckland",1001,"Auckland",100004,"Totara Vale",8829,"Unsworth Heights East","120400"
"19445","North Auckland",1001,"Auckland",100004,"Totara Vale",8829,"Totara Vale South","121900"
"19446","North Auckland",1001,"Auckland",100004,"Totara Vale",8829,"Wairau Valley","123500"
"19447","Canterbury",1010,"Timaru",100112,"Timaru",8809,"Timaru Central","341100"
"19448","Canterbury",1010,"Timaru",100112,"Timaru",8809,"Seaview","340800"
"19449","Canterbury",1010,"Timaru",100112,"Timaru",8809,"Timaru East","341200"
"19450","Canterbury",1010,"Timaru",100112,"Timaru",8809,"Parkside","341300"
"19451","South Auckland",1002,"Hamilton",100030,"Avalon",8812,"Crawshaw","176800"
"19452","South Auckland",1002,"Hamilton",100030,"Avalon",8812,"Forest Lake (Hamilton City)","177400"
"19453","South Auckland",1002,"Hamilton",100030,"Avalon",8812,"Te Rapa North","175200"
"19454","South Auckland",1002,"Hamilton",100030,"Avalon",8812,"Rotokauri-Waiwhakareke","175400"
"19455","South Auckland",1002,"Hamilton",100030,"Avalon",8812,"Te Rapa South","176300"
"19456","South Auckland",1002,NA,0,"Oahuru Bay",8816,"Colville","166500"
"19457","South Auckland",1002,NA,0,"Oahuru Bay",8816,"Inlets Waikato Region","258600"
"19458","Wellington",1006,"Palmerston North",100077,"Westbrook",8818,"Cloverlea (Palmerston North City)","229100"
"19459","Wellington",1006,"Palmerston North",100077,"Westbrook",8818,"Pioneer West","229700"
"19460","Wellington",1006,"Palmerston North",100077,"Westbrook",8818,"Park West","230000"
"19461","Wellington",1006,"Palmerston North",100077,"Westbrook",8818,"Newbury","228800"
"19462","Wellington",1006,"Palmerston North",100077,"Westbrook",8818,"Westbrook","229500"
"19463","North Auckland",1001,"Auckland",100004,"Windsor Park",8823,"Sunnynook South","121200"
"19464","North Auckland",1001,"Auckland",100004,"Windsor Park",8823,"Sunnynook North","121300"
"19465","North Auckland",1001,"Auckland",100004,"Windsor Park",8823,"Pinehill","118500"
"19466","North Auckland",1001,"Auckland",100004,"Windsor Park",8823,"North Harbour","118600"
"19467","North Auckland",1001,"Auckland",100004,"Windsor Park",8823,"Windsor Park","119700"
"19468","North Auckland",1001,"Auckland",100004,"Windsor Park",8823,"Murrays Bay West","119500"
"19469","North Auckland",1001,"Auckland",100004,"Windsor Park",8823,"Mairangi Bay North","120500"
"19470","North Auckland",1001,"Auckland",100004,"Windsor Park",8823,"Mairangi Bay South","120800"
"19471","North Auckland",1001,"Auckland",100004,"Long Bay",8824,"Oceanic Auckland Region East","110600"
"19472","North Auckland",1001,"Auckland",100004,"Long Bay",8824,"Okura Bush","114800"
"19473","North Auckland",1001,"Auckland",100004,"Long Bay",8824,"Awaruku","116800"
"19474","North Auckland",1001,"Auckland",100004,"Long Bay",8824,"Long Bay","116500"
"19475","North Auckland",1001,"Auckland",100004,"Long Bay",8824,"Torbay","117200"
"19476","North Auckland",1001,"Auckland",100004,"Oteha",8825,"Albany Central","117300"
"19477","North Auckland",1001,"Auckland",100004,"Oteha",8825,"Oteha West","117800"
"19478","North Auckland",1001,"Auckland",100004,"Oteha",8825,"Browns Bay South West","118200"
"19479","North Auckland",1001,"Auckland",100004,"Oteha",8825,"Albany Heights","116700"
"19480","North Auckland",1001,"Auckland",100004,"Oteha",8825,"Fairview Heights","116900"
"19481","North Auckland",1001,"Auckland",100004,"Oteha",8825,"Oteha East","117600"
"19482","North Auckland",1001,"Auckland",100004,"Oteha",8825,"Northcross","117700"
"19483","North Auckland",1001,"Auckland",100004,"Oteha",8825,"Pinehill","118500"
"19484","North Auckland",1001,NA,0,"Motukokako Island / Piercy Island",4569,"Inlets Far North District","100300"
"19485","North Auckland",1001,NA,0,"Motukokako Island / Piercy Island",4569,"Russell Forest-Rawhiti","104400"
"19486","North Auckland",1001,NA,0,"Motukokako Island / Piercy Island",4569,"Oceanic Northland Region","258200"
"19487","Canterbury",1010,"Lansdowne",104079,"Lansdowne",8830,"Port Hills","331600"
"19488","Canterbury",1010,"Lansdowne",104079,"Lansdowne",8830,"Tai Tapu","336300"
"19489","Canterbury",1010,"Lansdowne",104079,"Lansdowne",8830,"Kennedys Bush","329000"
"19490","South Auckland",1002,NA,0,"Waotu",8831,"Putaruru Rural","185900"
"19491","South Auckland",1002,NA,0,"Waotu",8831,"Kinleith","186100"
"19492","Canterbury",1010,NA,0,"Allandale",8832,"Port Hills","331600"
"19493","Canterbury",1010,NA,0,"Allandale",8832,"Teddington","332800"
"19494","Canterbury",1010,NA,0,"Allandale",8832,"Tai Tapu","336300"
"19495","Canterbury",1010,NA,0,"Allandale",8832,"Governors Bay","332200"
"19496","Canterbury",1010,NA,0,"Allandale",8832,"Inlet Port Lyttelton","332600"
"19497","South Auckland",1002,NA,0,"Motunau / Plate Island",4591,"Oceanic Bay of Plenty Region","258800"
"19498","South Auckland",1002,NA,0,"Motunau / Plate Island",4591,"Islands Bay of Plenty Region","258900"
"19499","Southland",1012,NA,0,"St Patricks",8838,"Lumsden-Balfour","358200"
"19500","Otago",1011,"Dunedin",100018,"Maia",8841,"Inlet Otago Harbour","350800"
"19501","Otago",1011,"Dunedin",100018,"Maia",8841,"Ravensbourne-St Leonards","353600"
"19502","Southland",1012,"Riverton",100090,"Riverton",8859,"Inlets other Southland District","359200"
"19503","Southland",1012,"Riverton",100090,"Riverton",8859,"Longwood Forest","357900"
"19504","Southland",1012,"Riverton",100090,"Riverton",8859,"Otautau","358400"
"19505","Southland",1012,"Riverton",100090,"Riverton",8859,"Riverton","358800"
"19506","Southland",1012,"Riverton",100090,"Riverton",8859,"Oceanic Southland Region","363700"
"19507","Wellington",1006,"Porirua",100082,"Takapuwahia",8870,"Inlet Porirua Harbour","239700"
"19508","Wellington",1006,"Porirua",100082,"Takapuwahia",8870,"Titahi Bay South","239200"
"19509","Wellington",1006,"Porirua",100082,"Takapuwahia",8870,"Elsdon-Takapuwahia","239300"
"19510","Wellington",1006,"Porirua",100082,"Takapuwahia",8870,"Porirua Central","239900"
"19511","South Auckland",1002,"Taupo",100103,"Two Mile Bay",8862,"Inland water Lake Taupo","188100"
"19512","South Auckland",1002,"Taupo",100103,"Two Mile Bay",8862,"Waipahihi","189200"
"19513","South Auckland",1002,"Taupo",100103,"Two Mile Bay",8862,"Richmond Heights","189300"
"19514","South Auckland",1002,"Rotorua",100093,"Pomare",8880,"Ngongotaha Valley","197900"
"19515","South Auckland",1002,"Rotorua",100093,"Pomare",8880,"Sunnybrook","199600"
"19516","South Auckland",1002,"Rotorua",100093,"Pomare",8880,"Fordlands","199700"
"19517","South Auckland",1002,"Rotorua",100093,"Pomare",8880,"Hillcrest (Rotorua District)","200200"
"19518","South Auckland",1002,"Rotorua",100093,"Pomare",8880,"Pomare","200000"
"19519","South Auckland",1002,"Rotorua",100093,"Pomare",8880,"Springfield North","200700"
"19520","South Auckland",1002,"Taupo",100103,"Hilltop",8863,"Inland water Lake Taupo","188100"
"19521","South Auckland",1002,"Taupo",100103,"Hilltop",8863,"Mountview","188900"
"19522","South Auckland",1002,"Taupo",100103,"Hilltop",8863,"Bird Area","189000"
"19523","South Auckland",1002,"Taupo",100103,"Hilltop",8863,"Hilltop (Taupo District)","189100"
"19524","South Auckland",1002,"Taupo",100103,"Hilltop",8863,"Waipahihi","189200"
"19525","South Auckland",1002,"Taupo",100103,"Waipahihi",8864,"Inland water Lake Taupo","188100"
"19526","South Auckland",1002,"Taupo",100103,"Waipahihi",8864,"Hilltop (Taupo District)","189100"
"19527","South Auckland",1002,"Taupo",100103,"Waipahihi",8864,"Waipahihi","189200"
"19528","South Auckland",1002,"Taupo",100103,"Maunganamu",8867,"Kaimanawa","189500"
"19529","South Auckland",1002,"Taupo",100103,"Maunganamu",8867,"Hilltop (Taupo District)","189100"
"19530","South Auckland",1002,"Taupo",100103,"Maunganamu",8867,"Waipahihi","189200"
"19531","South Auckland",1002,"Taupo",100103,"Maunganamu",8867,"Richmond Heights","189300"
"19532","South Auckland",1002,"Taupo",100103,"Maunganamu",8867,"Wharewaka","189400"
"19533","South Auckland",1002,"Taupo",100103,"Maunganamu",8867,"Waitahanui","189600"
"19534","South Auckland",1002,"Taupo",100103,"Rangatira Park",8868,"Wairakei-Broadlands","188200"
"19535","South Auckland",1002,"Taupo",100103,"Rangatira Park",8868,"Taupo Central East","188800"
"19536","South Auckland",1002,"Taupo",100103,"Rangatira Park",8868,"Tauhara","188700"
"19537","South Auckland",1002,"Taupo",100103,"Rangatira Park",8868,"Nukuhau-Rangatira Park","188500"
"19538","South Auckland",1002,"Taupo",100103,"Rangatira Park",8868,"Taupo Central West","188600"
"19539","North Auckland",1001,"Auckland",100004,"Sunnyhills",8869,"Inlets other Auckland","112000"
"19540","North Auckland",1001,"Auckland",100004,"Sunnyhills",8869,"Farm Cove","148400"
"19541","North Auckland",1001,"Auckland",100004,"Sunnyhills",8869,"Sunnyhills West-Pakuranga North","148100"
"19542","North Auckland",1001,"Auckland",100004,"Sunnyhills",8869,"Sunnyhills East","149200"
"19543","Otago",1011,NA,0,"Drift Bay",8884,"Outer Wakatipu","346200"
"19544","Otago",1011,NA,0,"Drift Bay",8884,"Inland water Lake Wakatipu","346500"
"19545","Otago",1011,NA,0,"Drift Bay",8884,"Jacks Point","348900"
"19546","Wellington",1006,"Upper Hutt",100116,"Pinehaven",1251,"Pinehaven","242800"
"19547","Wellington",1006,"Upper Hutt",100116,"Pinehaven",1251,"Silverstream (Upper Hutt City)","241800"
"19548","Wellington",1006,"Upper Hutt",100116,"Pinehaven",1251,"Trentham South","242200"
"19549","Wellington",1006,"Upper Hutt",100116,"Pinehaven",1251,"Stokes Valley North","244900"
"19550","Nelson",1007,NA,0,"Te Miko",8873,"Oceanic West Coast Region","363400"
"19551","Nelson",1007,NA,0,"Te Miko",8873,"Charleston (Buller District)","309600"
"19552","North Auckland",1001,"Auckland",100004,"Stonefields",8878,"Stonefields East","145700"
"19553","North Auckland",1001,"Auckland",100004,"Stonefields",8878,"Stonefields West","144900"
"19554","North Auckland",1001,"Auckland",100004,"Stonefields",8878,"Saint Johns West","143700"
"19555","North Auckland",1001,"Auckland",100004,"Stonefields",8878,"Remuera Waiatarua","143900"
"19556","North Auckland",1001,"Auckland",100004,"Stonefields",8878,"Panmure Glen Innes Industrial","145400"
"19557","North Auckland",1001,"Auckland",100004,"Stonefields",8878,"Mount Wellington North East","146000"
"19558","Westland",1009,NA,0,"Okarito Lagoon",8879,"Inlets Westland District","311600"
"19559","Westland",1009,NA,0,"Okarito Lagoon",8879,"Whataroa-Harihari","311900"
"19560","Westland",1009,NA,0,"Okarito Lagoon",8879,"Oceanic West Coast Region","363400"
"19561","South Auckland",1002,"Rotorua",100093,"Sunnybrook",8881,"Ngongotaha Valley","197900"
"19562","South Auckland",1002,"Rotorua",100093,"Sunnybrook",8881,"Mangakakahi West","199500"
"19563","South Auckland",1002,"Rotorua",100093,"Sunnybrook",8881,"Pukehangi South","199200"
"19564","South Auckland",1002,"Rotorua",100093,"Sunnybrook",8881,"Sunnybrook","199600"
"19565","South Auckland",1002,"Rotorua",100093,"Sunnybrook",8881,"Fordlands","199700"
"19566","South Auckland",1002,"Rotorua",100093,"Sunnybrook",8881,"Pomare","200000"
"19567","Hawkes Bay",1003,NA,0,"Waingake",8905,"Hangaroa","205100"
"19568","Gisborne",1004,NA,0,"Waingake",8905,"Hangaroa","205100"
"19569","Hawkes Bay",1003,NA,0,"Waingake",8905,"Mahia","207900"
"19570","Gisborne",1004,NA,0,"Waingake",8905,"Mahia","207900"
"19571","Hawkes Bay",1003,NA,0,"Waingake",8905,"Frasertown-Ruakituri","207600"
"19572","Gisborne",1004,NA,0,"Waingake",8905,"Frasertown-Ruakituri","207600"
"19573","Gisborne",1004,NA,0,"Waipaoa",8906,"Waipaoa","204800"
"19574","Gisborne",1004,NA,0,"Waipaoa",8906,"Hangaroa","205100"
"19575","Gisborne",1004,NA,0,"Waipaoa",8906,"Hexton","205400"
"19576","Gisborne",1004,NA,0,"Waipiro",8907,"Ruatoria-Raukumara","204900"
"19577","Gisborne",1004,NA,0,"Waipiro",8907,"Tokomaru","205000"
"19578","Gisborne",1004,NA,0,"Waipiro",8907,"Oceanic Gisborne Region","259200"
"19579","Gisborne",1004,NA,0,"Waituhi",8908,"Waipaoa","204800"
"19580","Gisborne",1004,NA,0,"Waituhi",8908,"Hangaroa","205100"
"19581","Gisborne",1004,NA,0,"Waituhi",8908,"Te Arai","205300"
"19582","Gisborne",1004,NA,0,"Waituhi",8908,"Hexton","205400"
"19583","Gisborne",1004,NA,0,"Whangara",8909,"Wharekaka","205200"
"19584","Gisborne",1004,NA,0,"Whangara",8909,"Oceanic Gisborne Region","259200"
"19585","Gisborne",1004,NA,0,"Wharekopae",8910,"Waipaoa","204800"
"19586","Gisborne",1004,NA,0,"Wharekopae",8910,"Hangaroa","205100"
"19587","Gisborne",1004,NA,0,"Wharekopae",8910,"Frasertown-Ruakituri","207600"
"19588","North Auckland",1001,NA,0,"Pataua North",8911,"Pataua","108000"
"19589","North Auckland",1001,NA,0,"Pataua North",8911,"Inlets other Whangarei District","105000"
"19590","North Auckland",1001,NA,0,"Pataua North",8911,"Oceanic Northland Region","258200"
"19591","North Auckland",1001,NA,0,"Pataua South",8912,"Pataua","108000"
"19592","North Auckland",1001,NA,0,"Pataua South",8912,"Inlets other Whangarei District","105000"
"19593","North Auckland",1001,NA,0,"Pataua South",8912,"Oceanic Northland Region","258200"
"19594","Canterbury",1010,"Christchurch",100012,"Spencerville",8913,"Brooklands-Spencerville","317100"
"19595","Canterbury",1010,"Christchurch",100012,"Spencerville",8913,"Styx","317200"
"19596","Canterbury",1010,"Christchurch",100012,"Spencerville",8913,"Inlets other Christchurch City","332300"
"19597","Canterbury",1010,"Christchurch",100012,"Spencerville",8913,"Oceanic Canterbury Region","363800"
"19598","North Auckland",1001,NA,0,"Houhora Harbour",8914,"North Cape","100100"
"19599","North Auckland",1001,NA,0,"Houhora Harbour",8914,"Rangaunu Harbour","100200"
"19600","North Auckland",1001,NA,0,"Houhora Harbour",8914,"Inlets Far North District","100300"
"19601","North Auckland",1001,NA,0,"Houhora Harbour",8914,"Oceanic Northland Region","258200"
"19602","Otago",1011,NA,0,"Jacks Point",8883,"Outer Wakatipu","346200"
"19603","Otago",1011,NA,0,"Jacks Point",8883,"Inland water Lake Wakatipu","346500"
"19604","Otago",1011,NA,0,"Jacks Point",8883,"Kelvin Heights","348600"
"19605","Otago",1011,NA,0,"Jacks Point",8883,"Jacks Point","348900"
"19606","North Auckland",1001,NA,0,"Motutapu Island",8916,"Karikari Peninsula","100400"
"19607","North Auckland",1001,NA,0,"Motutapu Island",8916,"Oceanic Northland Region","258200"
"19608","Gisborne",1004,"Gisborne",100026,"Lytton West",8887,"Hexton","205400"
"19609","Gisborne",1004,"Gisborne",100026,"Lytton West",8887,"Riverdale","205700"
"19610","Gisborne",1004,"Gisborne",100026,"Lytton West",8887,"Mangapapa North","205900"
"19611","Gisborne",1004,"Gisborne",100026,"Lytton West",8887,"Lytton","205500"
"19612","Gisborne",1004,"Gisborne",100026,"Waihirere",8891,"Waipaoa","204800"
"19613","Gisborne",1004,"Gisborne",100026,"Waihirere",8891,"Wharekaka","205200"
"19614","Gisborne",1004,"Gisborne",100026,"Waihirere",8891,"Hexton","205400"
"19615","Gisborne",1004,NA,0,"Hangaroa",8894,"Hangaroa","205100"
"19616","Gisborne",1004,NA,0,"Hangaroa",8894,"Frasertown-Ruakituri","207600"
"19617","Gisborne",1004,NA,0,"Makorori",8895,"Wharekaka","205200"
"19618","Gisborne",1004,NA,0,"Makorori",8895,"Wainui-Okitu","207300"
"19619","Gisborne",1004,NA,0,"Makorori",8895,"Oceanic Gisborne Region","259200"
"19620","Gisborne",1004,NA,0,"Otoko",8896,"Waipaoa","204800"
"19621","Gisborne",1004,NA,0,"Otoko",8896,"Hangaroa","205100"
"19622","Gisborne",1004,NA,0,"Pehiri",8897,"Hangaroa","205100"
"19623","Gisborne",1004,NA,0,"Rakauroa",8898,"Waipaoa","204800"
"19624","Gisborne",1004,NA,0,"Rakauroa",8898,"Hangaroa","205100"
"19625","Gisborne",1004,NA,0,"Tahunga",8900,"Hangaroa","205100"
"19626","Gisborne",1004,NA,0,"Tahunga",8900,"Frasertown-Ruakituri","207600"
"19627","Gisborne",1004,NA,0,"Waerengaokuri",8902,"Hangaroa","205100"
"19628","Gisborne",1004,NA,0,"Waerengaokuri",8902,"Te Arai","205300"
"19629","Otago",1011,NA,0,"Long Beach",8917,"Mount Cargill","349600"
"19630","Otago",1011,NA,0,"Long Beach",8917,"Oceanic Otago Region","363900"
"19631","Canterbury",1010,"Christchurch",100012,"Taylors Mistake",8931,"Port Hills","331600"
"19632","Canterbury",1010,"Christchurch",100012,"Taylors Mistake",8931,"Sumner","332700"
"19633","Canterbury",1010,"Christchurch",100012,"Taylors Mistake",8931,"Oceanic Canterbury Region","363800"
"19634","Wellington",1006,"Porirua",100082,"Hongoeka",8935,"Pukerua Bay","238800"
"19635","Wellington",1006,"Porirua",100082,"Hongoeka",8935,"Plimmerton","239000"
"19636","Wellington",1006,"Porirua",100082,"Hongoeka",8935,"Oceanic Wellington Region","259600"
"19637","Wellington",1006,"Porirua",100082,"Kenepuru",8936,"Makara-Ohariu","247500"
"19638","Wellington",1006,"Porirua",100082,"Kenepuru",8936,"Ranui Heights","240900"
"19639","Wellington",1006,"Porirua",100082,"Kenepuru",8936,"Elsdon-Takapuwahia","239300"
"19640","Wellington",1006,"Porirua",100082,"Kenepuru",8936,"Porirua Central","239900"
"19641","Wellington",1006,"Porirua",100082,"Kenepuru",8936,"Tawa North","247600"
"19642","Wellington",1006,"Porirua",100082,"Kenepuru",8936,"Linden","247700"
"19643","Wellington",1006,NA,0,"Paekakariki Hill",8937,"Maungakotukutuku","237900"
"19644","Wellington",1006,NA,0,"Paekakariki Hill",8937,"Paekakariki Hill","238900"
"19645","Wellington",1006,NA,0,"Paekakariki Hill",8937,"Pauatahanui","239400"
"19646","Wellington",1006,NA,0,"Paekakariki Hill",8937,"Paekakariki","238600"
"19647","Wellington",1006,NA,0,"Paekakariki Hill",8937,"Akatarawa","241200"
"19648","Wellington",1006,NA,0,"Paekakariki Hill",8937,"Oceanic Wellington Region","259600"
"19649","Wellington",1006,"Porirua",100082,"Ranui",8938,"Ranui Heights","240900"
"19650","Wellington",1006,"Porirua",100082,"Ranui",8938,"Cannons Creek South","241100"
"19651","Wellington",1006,"Porirua",100082,"Ranui",8938,"Porirua Central","239900"
"19652","Wellington",1006,"Porirua",100082,"Ranui",8938,"Porirua East","240500"
"19653","Wellington",1006,"Porirua",100082,"Ranui",8938,"Cannons Creek North","240700"
"19654","Wellington",1006,"Porirua",100082,"Ranui",8938,"Linden","247700"
"19655","Wellington",1006,"Porirua",100082,"Ranui",8938,"Grenada North","248000"
"19656","Wellington",1006,"Porirua",100082,"Ranui",8938,"Takapu-Horokiwi","248200"
"19657","North Auckland",1001,"Auckland",100004,"Morningside",8939,"Morningside (Auckland)","133600"
"19658","North Auckland",1001,"Auckland",100004,"Morningside",8939,"Eden Park","136200"
"19659","North Auckland",1001,"Auckland",100004,"Morningside",8939,"Kingsland","134400"
"19660","North Auckland",1001,"Auckland",100004,"Morningside",8939,"Sandringham North","136300"
"19661","North Auckland",1001,"Auckland",100004,"Morningside",8939,"Grey Lynn West","132100"
"19662","North Auckland",1001,"Auckland",100004,"Morningside",8939,"St Lukes","135800"
"19663","Wellington",1006,"Upper Hutt",100116,"Upper Hutt Central",8810,"Elderslea","241900"
"19664","Wellington",1006,"Upper Hutt",100116,"Upper Hutt Central",8810,"Ebdentown","242400"
"19665","Wellington",1006,"Upper Hutt",100116,"Upper Hutt Central",8810,"Wallaceville","242500"
"19666","Wellington",1006,"Upper Hutt",100116,"Upper Hutt Central",8810,"Upper Hutt Central","243000"
"19667","North Auckland",1001,NA,0,"Motutara Island",8942,"Oceanic Auckland Region East","110600"
"19668","North Auckland",1001,NA,0,"Motutara Island",8942,"Gulf Islands","114300"
"19669","Wellington",1006,"Palmerston North",100077,"Awapuni",83,"Awapuni North","230700"
"19670","Wellington",1006,"Palmerston North",100077,"Awapuni",83,"Awapuni South","231300"
"19671","Wellington",1006,"Palmerston North",100077,"Awapuni",83,"Pioneer West","229700"
"19672","Wellington",1006,"Palmerston North",100077,"Awapuni",83,"Newbury","228800"
"19673","Wellington",1006,"Palmerston North",100077,"Awapuni",83,"Maraetarata","230900"
"19674","Wellington",1006,"Palmerston North",100077,"Awapuni",83,"West End","231200"
"19675","Wellington",1006,"Palmerston North",100077,"Awapuni",83,"Linton Camp","232100"
"19676","Wellington",1006,"Palmerston North",100077,"Awapuni",83,"Turitea","231900"
"19677","Wellington",1006,"Upper Hutt",100116,"Birchville",124,"Akatarawa","241200"
"19678","Wellington",1006,"Upper Hutt",100116,"Birchville",124,"Totara Park","242100"
"19679","Wellington",1006,"Upper Hutt",100116,"Birchville",124,"Birchville-Brown Owl","241500"
"19680","Wellington",1006,"Upper Hutt",100116,"Birchville",124,"Te Marua","242700"
"19681","Canterbury",1010,"Burnham",100173,"Burnham",179,"Bankside","334200"
"19682","Canterbury",1010,"Burnham",100173,"Burnham",179,"Burnham Camp","334700"
"19683","Canterbury",1010,"Burnham",100173,"Burnham",179,"Springston","335000"
"19684","Canterbury",1010,"Burnham",100173,"Burnham",179,"Charing Cross","334300"
"19685","Canterbury",1010,"Burnham",100173,"Burnham",179,"Newtons Road","334500"
"19686","Wellington",1006,"Upper Hutt",100116,"Craigs Flat",264,"Tararua Forest Park","238200"
"19687","Wellington",1006,"Upper Hutt",100116,"Craigs Flat",264,"Akatarawa","241200"
"19688","Wellington",1006,"Upper Hutt",100116,"Craigs Flat",264,"Totara Park","242100"
"19689","Wellington",1006,"Upper Hutt",100116,"Craigs Flat",264,"Birchville-Brown Owl","241500"
"19690","Wellington",1006,"Palmerston North",100077,"Fitzherbert",382,"Aokautere","232400"
"19691","Wellington",1006,"Palmerston North",100077,"Fitzherbert",382,"Poutoa","232700"
"19692","Wellington",1006,"Palmerston North",100077,"Fitzherbert",382,"Turitea","231900"
"19693","Wellington",1006,"Palmerston North",100077,"Fitzherbert",382,"Pihauatua","232500"
"19694","Wellington",1006,"Palmerston North",100077,"Fitzherbert",382,"Aokautere Rural","232600"
"19695","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Hillpark South","160300"
"19696","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Leabank","160600"
"19697","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Manurewa East","160800"
"19698","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Randwick Park East","161000"
"19699","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Wiri West","157600"
"19700","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Wiri East","158400"
"19701","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Burbank","158800"
"19702","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Homai East","159100"
"19703","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Homai West","159200"
"19704","North Auckland",1001,"Auckland",100004,"Manurewa",844,"The Gardens (Auckland)","159300"
"19705","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Alfriston","160400"
"19706","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Hillpark North","159600"
"19707","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Rowandale West","159900"
"19708","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Rowandale East","160000"
"19709","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Manurewa Central","160100"
"19710","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Weymouth East","160500"
"19711","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Wattle Downs North","161200"
"19712","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Randwick Park West","161300"
"19713","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Manurewa South","160900"
"19714","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Takanini North","161600"
"19715","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Takanini Industrial","161700"
"19716","North Auckland",1001,"Auckland",100004,"Manurewa",844,"Conifer Grove West","161800"
"19717","North Auckland",1001,NA,0,"Maungatapere",897,"Maungatapere","105400"
"19718","North Auckland",1001,NA,0,"Maungatapere",897,"Otaika-Portland","107700"
"19719","North Auckland",1001,NA,0,"Maungatapere",897,"Oakleigh-Mangapai","107800"
"19720","North Auckland",1001,NA,0,"Maungatapere",897,"Matarau","105100"
"19721","North Auckland",1001,NA,0,"Maungatapere",897,"Pukenui","106300"
"19722","Canterbury",1010,NA,0,"McCormacks Bay",8943,"Inlets other Christchurch City","332300"
"19723","Canterbury",1010,NA,0,"McCormacks Bay",8943,"Mount Pleasant","332000"
